YAW_PITCH_ROLL


XYZ according to board
Note Y-based offset potentially apparent

ypr	14.10	-1.22	9.73
ypr	14.12	-1.22	9.68
ypr	14.14	-1.23	9.63
ypr	14.16	-1.24	9.58
ypr	14.19	-1.25	9.53
ypr	14.21	-1.25	9.48
ypr	14.23	-1.26	9.43
ypr	14.25	-1.27	9.38
ypr	14.27	-1.27	9.34
ypr	14.29	-1.28	9.29
ypr	14.31	-1.28	9.24
ypr	14.33	-1.28	9.19
ypr	14.35	-1.29	9.14
ypr	14.37	-1.30	9.10
ypr	14.39	-1.31	9.06
ypr	14.42	-1.31	9.01
ypr	14.43	-1.31	8.96
ypr	14.45	-1.32	8.92
ypr	14.47	-1.33	8.88
ypr	14.50	-1.33	8.84
ypr	14.51	-1.33	8.80
ypr	14.53	-1.34	8.76
ypr	14.56	-1.35	8.71
ypr	14.58	-1.35	8.67
ypr	14.59	-1.35	8.63
ypr	14.61	-1.36	8.59
ypr	14.64	-1.36	8.55
ypr	14.65	-1.37	8.50
ypr	14.67	-1.37	8.47
ypr	14.70	-1.38	8.43
ypr	14.72	-1.38	8.39
ypr	14.73	-1.38	8.35
ypr	14.75	-1.39	8.32
ypr	14.78	-1.39	8.28
ypr	14.80	-1.39	8.25
ypr	14.82	-1.40	8.21
ypr	14.84	-1.40	8.17
ypr	14.86	-1.41	8.14
ypr	14.88	-1.41	8.10
ypr	14.90	-1.41	8.07
ypr	14.92	-1.42	8.03
ypr	14.94	-1.42	7.99
ypr	14.97	-1.43	7.97
ypr	14.98	-1.43	7.93
ypr	15.00	-1.43	7.90
ypr	15.02	-1.44	7.86
ypr	15.05	-1.44	7.84
ypr	15.07	-1.45	7.81
ypr	15.09	-1.45	7.77
ypr	15.11	-1.46	7.74
ypr	15.13	-1.46	7.71
ypr	15.15	-1.46	7.68
ypr	15.17	-1.46	7.65
ypr	15.19	-1.47	7.62
ypr	15.21	-1.47	7.59
ypr	15.23	-1.48	7.56
ypr	15.25	-1.48	7.53
ypr	15.27	-1.48	7.50
ypr	15.29	-1.49	7.48
ypr	15.31	-1.49	7.45
ypr	15.33	-1.49	7.42
ypr	15.35	-1.50	7.39
ypr	15.37	-1.50	7.36
ypr	15.39	-1.51	7.34
ypr	15.41	-1.51	7.31
ypr	15.44	-1.51	7.28
ypr	15.45	-1.51	7.25
ypr	15.47	-1.52	7.23
ypr	15.49	-1.52	7.20
ypr	15.52	-1.53	7.17
ypr	15.54	-1.52	7.15
ypr	15.55	-1.53	7.12
ypr	15.57	-1.53	7.10
ypr	15.60	-1.53	7.07
ypr	15.62	-1.54	7.05
ypr	15.64	-1.54	7.03
ypr	15.65	-1.54	7.00
ypr	15.68	-1.54	6.98
ypr	15.70	-1.54	6.96
ypr	15.72	-1.55	6.93
ypr	15.74	-1.55	6.91
ypr	15.75	-1.55	6.88
ypr	15.77	-1.56	6.86
ypr	15.80	-1.55	6.84
ypr	15.82	-1.56	6.82
ypr	15.84	-1.56	6.80
ypr	15.86	-1.56	6.78
ypr	15.88	-1.57	6.75
ypr	15.90	-1.57	6.73
ypr	15.92	-1.57	6.71
ypr	15.94	-1.58	6.70
ypr	15.96	-1.58	6.67
ypr	15.98	-1.57	6.65
ypr	16.00	-1.58	6.63
ypr	16.02	-1.58	6.61
ypr	16.04	-1.58	6.60
ypr	16.06	-1.58	6.57
ypr	16.08	-1.59	6.55
ypr	16.10	-1.59	6.54
ypr	16.12	-1.59	6.52
ypr	16.14	-1.59	6.50
ypr	16.16	-1.59	6.48
ypr	16.18	-1.60	6.47
ypr	16.20	-1.59	6.44
ypr	16.22	-1.59	6.43
ypr	16.24	-1.60	6.41
ypr	16.26	-1.60	6.39
ypr	16.28	-1.60	6.38
ypr	16.30	-1.60	6.36
ypr	16.32	-1.61	6.34
ypr	16.34	-1.61	6.33
ypr	16.36	-1.60	6.31
ypr	16.38	-1.61	6.29
ypr	16.40	-1.61	6.28
ypr	16.42	-1.61	6.26
ypr	16.44	-1.61	6.25
ypr	16.46	-1.61	6.24
ypr	16.48	-1.61	6.21
ypr	16.50	-1.62	6.20
ypr	16.52	-1.62	6.18
ypr	16.54	-1.62	6.17
ypr	16.56	-1.61	6.16
ypr	16.58	-1.62	6.14
ypr	16.60	-1.62	6.13
ypr	16.62	-1.63	6.11
ypr	16.64	-1.62	6.10
ypr	16.66	-1.62	6.08
ypr	16.68	-1.63	6.07
ypr	16.70	-1.63	6.06
ypr	16.72	-1.63	6.05
ypr	16.74	-1.63	6.03
ypr	16.77	-1.63	6.02
ypr	16.79	-1.63	6.00
ypr	16.80	-1.64	6.00
ypr	16.82	-1.64	5.98
ypr	16.84	-1.64	5.97
ypr	16.86	-1.64	5.96
ypr	16.89	-1.64	5.94
ypr	16.91	-1.64	5.93
ypr	16.93	-1.64	5.92
ypr	16.94	-1.65	5.91
ypr	16.96	-1.65	5.89
ypr	16.98	-1.65	5.89
ypr	17.01	-1.65	5.87
ypr	17.02	-1.65	5.87
ypr	17.04	-1.65	5.85
ypr	17.06	-1.65	5.84
ypr	17.08	-1.65	5.83
ypr	17.10	-1.65	5.81
ypr	17.13	-1.65	5.81
ypr	17.15	-1.65	5.79
ypr	17.16	-1.66	5.79
ypr	17.18	-1.66	5.77
ypr	17.20	-1.66	5.76
ypr	17.22	-1.65	5.75
ypr	17.25	-1.65	5.74
ypr	17.26	-1.66	5.73
ypr	17.28	-1.66	5.72
ypr	17.30	-1.65	5.71
ypr	17.32	-1.65	5.70
ypr	17.33	-1.64	5.69
ypr	17.35	-1.64	5.68
ypr	17.37	-1.64	5.67
ypr	17.39	-1.63	5.65
ypr	17.40	-1.61	5.63
ypr	17.42	-1.60	5.62
ypr	17.44	-1.59	5.61
ypr	17.46	-1.59	5.60
ypr	17.47	-1.59	5.59
ypr	17.49	-1.59	5.59
ypr	17.52	-1.60	5.60
ypr	17.54	-1.61	5.62
ypr	17.56	-1.60	5.66
ypr	17.58	-1.59	5.69
ypr	17.57	-1.59	5.67
ypr	17.55	-1.58	5.67
ypr	17.53	-1.58	5.67
ypr	17.50	-1.56	5.70
ypr	17.46	-1.55	5.71
ypr	17.43	-1.49	5.76
ypr	17.44	-1.43	5.80
ypr	17.44	-1.33	5.87
ypr	17.42	-1.18	6.30
ypr	17.44	-1.15	6.40
ypr	17.44	-1.14	6.41
ypr	17.45	-1.08	6.51
ypr	17.45	-1.03	6.63
ypr	17.45	-1.00	6.71
ypr	17.46	-0.97	6.74
ypr	17.49	-0.95	6.74
ypr	17.51	-0.93	6.73
ypr	17.53	-0.92	6.71
ypr	17.57	-0.92	6.68
ypr	17.60	-0.92	6.65
ypr	17.63	-0.92	6.61
ypr	17.67	-0.92	6.58
ypr	17.71	-0.92	6.55
ypr	17.75	-0.92	6.52
ypr	17.78	-0.92	6.49
ypr	17.81	-0.91	6.46
ypr	17.85	-0.92	6.42
ypr	17.88	-0.93	6.38
ypr	17.91	-0.94	6.35
ypr	17.93	-0.95	6.32
ypr	17.95	-0.95	6.30
ypr	17.97	-0.95	6.28
ypr	17.99	-0.96	6.27
ypr	18.01	-0.96	6.25
ypr	18.02	-0.96	6.24
ypr	18.04	-0.96	6.24
ypr	18.06	-0.96	6.24
ypr	18.08	-0.96	6.23
ypr	18.10	-0.97	6.22
ypr	18.12	-0.98	6.21
ypr	18.14	-0.98	6.21
ypr	18.16	-0.98	6.19
ypr	18.17	-0.98	6.16
ypr	18.19	-0.98	6.14
ypr	18.21	-0.98	6.12
ypr	18.22	-0.97	6.12
ypr	18.24	-0.97	6.11
ypr	18.26	-0.96	6.11
ypr	18.28	-0.96	6.10
ypr	18.29	-0.95	6.10
ypr	18.31	-0.95	6.08
ypr	18.33	-0.93	6.07
ypr	18.35	-0.91	6.05
ypr	18.37	-0.88	6.02
ypr	18.38	-0.84	6.00
ypr	18.39	-0.80	5.99
ypr	18.41	-0.77	6.00
ypr	18.43	-0.74	6.00
ypr	18.45	-0.71	6.00
ypr	18.47	-0.69	6.00
ypr	18.49	-0.66	6.00
ypr	18.50	-0.63	5.98
ypr	18.53	-0.59	5.97
ypr	18.55	-0.54	5.96
ypr	18.58	-0.49	5.96
ypr	18.60	-0.45	5.97
ypr	18.64	-0.40	5.98
ypr	18.67	-0.36	5.98
ypr	18.70	-0.32	5.98
ypr	18.74	-0.26	5.98
ypr	18.77	-0.19	5.97
ypr	18.82	-0.08	5.97
ypr	18.86	0.05	5.99
ypr	18.92	0.18	6.00
ypr	18.97	0.33	6.00
ypr	19.04	0.49	5.99
ypr	19.11	0.70	6.00
ypr	19.20	0.94	6.01
ypr	19.26	1.20	6.02
ypr	19.31	1.46	6.04
ypr	19.33	1.71	6.05
ypr	19.36	1.96	6.05
ypr	19.39	2.21	6.04
ypr	19.41	2.47	6.03
ypr	19.41	2.73	6.02
ypr	19.39	2.99	6.01
ypr	19.37	3.27	6.01
ypr	19.37	3.56	6.00
ypr	19.38	3.87	5.98
ypr	19.40	4.22	5.95
ypr	19.45	4.58	5.92
ypr	19.49	4.97	5.91
ypr	19.54	5.39	5.91
ypr	19.61	5.83	5.91
ypr	19.71	6.30	5.91
ypr	19.82	6.82	5.91
ypr	19.96	7.37	5.92
ypr	20.12	7.97	5.95
ypr	20.34	8.63	5.98
ypr	20.57	9.33	6.03
ypr	20.82	10.07	6.07
ypr	21.08	10.84	6.12
ypr	21.35	11.64	6.19
ypr	21.59	12.51	6.25
ypr	21.84	13.42	6.29
ypr	22.08	14.35	6.31
ypr	22.31	15.27	6.31
ypr	22.57	16.14	6.27
ypr	22.84	16.97	6.18
ypr	23.08	17.77	6.14
ypr	23.33	18.54	6.12
ypr	23.61	19.31	6.10
ypr	23.93	20.10	6.10
ypr	24.26	20.91	6.12
ypr	24.57	21.73	6.18
ypr	24.83	22.57	6.24
ypr	25.05	23.40	6.31
ypr	25.25	24.26	6.39
ypr	25.43	25.11	6.44
ypr	25.65	25.96	6.46
ypr	25.87	26.81	6.46
ypr	26.13	27.66	6.46
ypr	26.39	28.51	6.45
ypr	26.71	29.37	6.39
ypr	27.08	30.14	6.26
ypr	27.32	30.77	6.30
ypr	27.50	31.49	6.33
ypr	27.68	32.16	6.33
ypr	27.87	32.80	6.35
ypr	28.01	33.42	6.37
ypr	28.12	33.97	6.40
ypr	28.21	34.46	6.41
ypr	28.28	34.94	6.42
ypr	28.35	35.36	6.44
ypr	28.42	35.74	6.46
ypr	28.43	36.13	6.48
ypr	28.47	36.58	6.47
ypr	28.57	37.14	6.47
ypr	28.69	37.72	6.48
ypr	28.86	38.34	6.49
ypr	29.07	38.99	6.51
ypr	29.31	39.65	6.53
ypr	29.56	40.32	6.55
ypr	29.83	40.96	6.57
ypr	30.11	41.57	6.58
ypr	30.41	42.11	6.58
ypr	30.68	42.62	6.59
ypr	30.95	43.10	6.60
ypr	31.22	43.59	6.61
ypr	31.49	44.07	6.62
ypr	31.76	44.56	6.62
ypr	32.01	45.05	6.64
ypr	32.26	45.55	6.65
ypr	32.50	46.04	6.65
ypr	32.73	46.50	6.65
ypr	32.94	46.93	6.65
ypr	33.15	47.36	6.65
ypr	33.37	47.80	6.67
ypr	33.60	48.25	6.67
ypr	33.84	48.73	6.67
ypr	34.09	49.20	6.68
ypr	34.34	49.67	6.69
ypr	34.58	50.14	6.69
ypr	34.84	50.63	6.70
ypr	35.07	51.13	6.71
ypr	35.27	51.60	6.73
ypr	35.49	52.03	6.73
ypr	35.75	52.46	6.74
ypr	36.01	52.89	6.75
ypr	36.29	53.31	6.75
ypr	36.54	53.70	6.76
ypr	36.73	54.03	6.76
ypr	36.88	54.32	6.76
ypr	36.96	54.58	6.78
ypr	36.98	54.90	6.80
ypr	37.03	55.28	6.82
ypr	37.13	55.68	6.83
ypr	37.26	56.05	6.83
ypr	37.37	56.38	6.84
ypr	37.42	56.67	6.85
ypr	37.46	56.94	6.85
ypr	37.51	57.15	6.86
ypr	37.59	57.33	6.85
ypr	37.63	57.45	6.84
ypr	37.64	57.50	6.82
ypr	37.65	57.49	6.81
ypr	37.57	57.43	6.79
ypr	37.41	57.32	6.79
ypr	37.24	57.18	6.78
ypr	37.05	57.03	6.78
ypr	36.87	56.88	6.77
ypr	36.68	56.73	6.75
ypr	36.47	56.56	6.74
ypr	36.26	56.37	6.74
ypr	36.00	56.18	6.74
ypr	35.74	55.97	6.74
ypr	35.50	55.75	6.73
ypr	35.26	55.56	6.73
ypr	35.03	55.42	6.72
ypr	34.79	55.39	6.74
ypr	34.52	55.39	6.76
ypr	34.24	55.39	6.77
ypr	34.00	55.35	6.79
ypr	33.80	55.27	6.78
ypr	33.59	55.13	6.77
ypr	33.34	54.95	6.76
ypr	33.07	54.69	6.74
ypr	32.76	54.38	6.72
ypr	32.38	53.96	6.71
ypr	31.96	53.45	6.70
ypr	31.51	52.87	6.69
ypr	31.06	52.25	6.67
ypr	30.60	51.61	6.65
ypr	30.14	50.95	6.63
ypr	29.70	50.27	6.60
ypr	29.26	49.56	6.59
ypr	28.81	48.83	6.56
ypr	28.36	48.06	6.54
ypr	27.90	47.28	6.52
ypr	27.37	46.48	6.51
ypr	26.76	45.62	6.52
ypr	26.14	44.71	6.52
ypr	25.55	43.76	6.51
ypr	24.97	42.78	6.52
ypr	24.41	41.78	6.51
ypr	23.86	40.76	6.50
ypr	23.33	39.69	6.49
ypr	22.83	38.64	6.48
ypr	22.31	37.60	6.48
ypr	21.83	36.55	6.46
ypr	21.38	35.45	6.46
ypr	20.94	34.31	6.45
ypr	20.55	33.12	6.43
ypr	20.22	31.91	6.41
ypr	19.93	30.70	6.37
ypr	19.67	29.50	6.33
ypr	19.42	28.32	6.30
ypr	19.19	27.15	6.27
ypr	18.97	26.01	6.25
ypr	18.77	24.89	6.22
ypr	18.57	23.76	6.20
ypr	18.39	22.65	6.18
ypr	18.22	21.58	6.18
ypr	18.01	20.56	6.25
ypr	17.76	19.54	6.35
ypr	17.52	18.47	6.44
ypr	17.27	17.38	6.55
ypr	16.98	16.28	6.72
ypr	16.72	15.22	6.91
ypr	16.55	14.20	7.05
ypr	16.42	13.22	7.11
ypr	16.26	12.31	7.09
ypr	16.08	11.42	7.05
ypr	15.88	10.48	7.02
ypr	15.63	9.49	7.04
ypr	15.36	8.40	7.07
ypr	15.15	7.29	7.05
ypr	14.97	6.22	7.01
ypr	14.82	5.20	6.96
ypr	14.74	4.20	6.88
ypr	14.69	3.23	6.77
ypr	14.66	2.26	6.67
ypr	14.62	1.32	6.59
ypr	14.54	0.45	6.52
ypr	14.41	-0.36	6.52
ypr	14.27	-1.11	6.54
ypr	14.10	-1.85	6.55
ypr	13.92	-2.62	6.56
ypr	13.76	-3.41	6.50
ypr	13.60	-4.14	6.41
ypr	13.48	-4.80	6.31
ypr	13.38	-5.43	6.21
ypr	13.27	-6.01	6.17
ypr	13.19	-6.54	6.16
ypr	13.10	-7.03	6.17
ypr	12.99	-7.49	6.23
ypr	12.86	-7.90	6.29
ypr	12.73	-8.09	6.28
ypr	12.58	-8.16	6.25
ypr	12.45	-8.19	6.21
ypr	12.37	-8.23	6.20
ypr	12.34	-8.24	6.17
ypr	12.33	-8.23	6.15
ypr	12.33	-8.20	6.13
ypr	12.34	-8.16	6.09
ypr	12.34	-8.12	6.04
ypr	12.35	-8.08	5.99
ypr	12.36	-8.02	5.94
ypr	12.38	-7.96	5.90
ypr	12.40	-7.90	5.85
ypr	12.42	-7.84	5.82
ypr	12.44	-7.77	5.78
ypr	12.46	-7.71	5.76
ypr	12.48	-7.65	5.74
ypr	12.51	-7.60	5.71
ypr	12.53	-7.54	5.67
ypr	12.56	-7.49	5.66
ypr	12.58	-7.43	5.62
ypr	12.61	-7.38	5.59
ypr	12.68	-7.33	5.58
ypr	12.79	-7.27	5.57
ypr	12.94	-7.22	5.57
ypr	13.15	-7.17	5.59
ypr	13.37	-7.11	5.62
ypr	13.43	-7.08	5.58
ypr	13.39	-7.06	5.48
ypr	13.42	-7.02	5.36
ypr	13.44	-6.97	5.33
ypr	13.46	-6.91	5.34
ypr	13.48	-6.85	5.32
ypr	13.50	-6.79	5.32
ypr	13.52	-6.74	5.31
ypr	13.54	-6.68	5.30
ypr	13.56	-6.63	5.30
ypr	13.58	-6.57	5.29
ypr	13.60	-6.52	5.29
ypr	13.61	-6.47	5.28
ypr	13.64	-6.42	5.27
ypr	13.66	-6.36	5.26
ypr	13.67	-6.31	5.26
ypr	13.70	-6.26	5.25
ypr	13.72	-6.21	5.25
ypr	13.73	-6.16	5.24
ypr	13.75	-6.11	5.23
ypr	13.77	-6.06	5.23
ypr	13.79	-6.01	5.22
ypr	13.81	-5.96	5.21
ypr	13.83	-5.92	5.21
ypr	13.85	-5.87	5.20
ypr	13.87	-5.82	5.20
ypr	13.89	-5.77	5.19
ypr	13.91	-5.73	5.19
ypr	13.92	-5.69	5.18
ypr	13.95	-5.64	5.18
ypr	13.97	-5.60	5.17
ypr	13.98	-5.56	5.17
ypr	14.01	-5.52	5.16
ypr	14.03	-5.48	5.16
ypr	14.05	-5.43	5.16
ypr	14.07	-5.39	5.15
ypr	14.09	-5.35	5.15
ypr	14.11	-5.31	5.15
ypr	14.13	-5.27	5.14
ypr	14.15	-5.23	5.14
ypr	14.17	-5.19	5.14
ypr	14.19	-5.15	5.14
ypr	14.21	-5.11	5.13
ypr	14.22	-5.07	5.13
ypr	14.24	-5.03	5.12
ypr	14.27	-5.00	5.12
ypr	14.29	-4.96	5.11
ypr	14.31	-4.92	5.11
ypr	14.32	-4.89	5.11
ypr	14.34	-4.85	5.11
ypr	14.36	-4.82	5.11
ypr	14.38	-4.78	5.10
ypr	14.41	-4.75	5.09
ypr	14.43	-4.71	5.09
ypr	14.44	-4.68	5.09
ypr	14.46	-4.65	5.09
ypr	14.48	-4.61	5.09
ypr	14.50	-4.58	5.08
ypr	14.52	-4.55	5.09
ypr	14.55	-4.52	5.08
ypr	14.56	-4.48	5.08
ypr	14.58	-4.45	5.08
ypr	14.60	-4.42	5.08
ypr	14.62	-4.38	5.07
ypr	14.64	-4.36	5.07
ypr	14.67	-4.32	5.07
ypr	14.69	-4.30	5.07
ypr	14.71	-4.27	5.07
ypr	14.73	-4.24	5.06
ypr	14.74	-4.21	5.06
ypr	14.77	-4.18	5.06
ypr	14.79	-4.15	5.06
ypr	14.81	-4.12	5.05
ypr	14.83	-4.10	5.06
ypr	14.85	-4.06	5.05
ypr	14.87	-4.03	5.05
ypr	14.89	-4.01	5.05
ypr	14.91	-3.98	5.05
ypr	14.93	-3.96	5.04
ypr	14.95	-3.93	5.04
ypr	14.97	-3.91	5.04
ypr	14.99	-3.88	5.04
ypr	15.01	-3.85	5.03
ypr	15.03	-3.82	5.04
ypr	15.05	-3.80	5.03
ypr	15.07	-3.78	5.03
ypr	15.09	-3.75	5.03
ypr	15.11	-3.73	5.03
ypr	15.13	-3.71	5.03
ypr	15.15	-3.68	5.03
ypr	15.18	-3.66	5.02
ypr	15.20	-3.64	5.03
ypr	15.21	-3.61	5.02
ypr	15.24	-3.59	5.03
ypr	15.25	-3.57	5.02
ypr	15.27	-3.55	5.02
ypr	15.29	-3.53	5.02
ypr	15.31	-3.50	5.02
ypr	15.33	-3.48	5.02
ypr	15.35	-3.46	5.02
ypr	15.37	-3.44	5.01
ypr	15.39	-3.42	5.02
ypr	15.41	-3.40	5.01
ypr	15.43	-3.38	5.01
ypr	15.45	-3.36	5.01
ypr	15.47	-3.34	5.01
ypr	15.49	-3.32	5.01
ypr	15.51	-3.30	5.01
ypr	15.53	-3.28	5.01
ypr	15.55	-3.26	5.01
ypr	15.57	-3.24	5.01
ypr	15.59	-3.23	5.00
ypr	15.61	-3.21	5.00
ypr	15.63	-3.19	5.01
ypr	15.65	-3.17	5.00
ypr	15.67	-3.15	5.00
ypr	15.69	-3.13	5.00
ypr	15.71	-3.12	5.00
ypr	15.73	-3.10	5.00
ypr	15.76	-3.09	5.00
ypr	15.77	-3.07	5.00
ypr	15.79	-3.05	4.99
ypr	15.82	-3.03	5.00
ypr	15.83	-3.02	5.00
ypr	15.85	-3.00	4.99
ypr	15.88	-2.99	4.99
ypr	15.89	-2.97	4.99
ypr	15.91	-2.95	4.99
ypr	15.93	-2.94	4.99
ypr	15.95	-2.92	4.99
ypr	15.97	-2.90	4.99
ypr	15.99	-2.89	4.98
ypr	16.01	-2.87	4.99
ypr	16.03	-2.86	4.99
ypr	16.05	-2.84	4.98
ypr	16.07	-2.83	4.98
ypr	16.09	-2.82	4.99
ypr	16.11	-2.80	4.99
ypr	16.13	-2.78	4.98
ypr	16.15	-2.77	4.98
ypr	16.17	-2.76	4.99
ypr	16.19	-2.75	4.99
ypr	16.21	-2.73	4.99
ypr	16.23	-2.72	4.98
ypr	16.26	-2.71	4.98
ypr	16.27	-2.69	4.98
ypr	16.29	-2.67	4.98
ypr	16.31	-2.66	4.98
ypr	16.33	-2.65	4.98
ypr	16.35	-2.63	4.98
ypr	16.37	-2.63	4.98
ypr	16.39	-2.61	4.98
ypr	16.41	-2.60	4.98
ypr	16.43	-2.59	4.98
ypr	16.44	-2.57	4.98
ypr	16.47	-2.56	4.98
ypr	16.49	-2.55	4.98
ypr	16.51	-2.53	4.98
ypr	16.53	-2.53	4.98
ypr	16.55	-2.51	4.97
ypr	16.57	-2.50	4.97
ypr	16.59	-2.49	4.97
ypr	16.61	-2.48	4.97
ypr	16.63	-2.47	4.97
ypr	16.65	-2.46	4.97
ypr	16.66	-2.45	4.97
ypr	16.69	-2.44	4.97
ypr	16.70	-2.43	4.97
ypr	16.73	-2.42	4.97
ypr	16.75	-2.41	4.97
ypr	16.77	-2.40	4.97
ypr	16.79	-2.39	4.96
ypr	16.81	-2.38	4.97
ypr	16.83	-2.37	4.97
ypr	16.85	-2.36	4.97
ypr	16.87	-2.35	4.97
ypr	16.89	-2.34	4.97
ypr	16.91	-2.33	4.97
ypr	16.93	-2.33	4.97
ypr	16.95	-2.31	4.97
ypr	16.97	-2.31	4.97
ypr	16.99	-2.29	4.97
ypr	17.01	-2.29	4.97
ypr	17.03	-2.28	4.97
ypr	17.05	-2.27	4.97
ypr	17.07	-2.26	4.97
ypr	17.09	-2.26	4.97
ypr	17.11	-2.24	4.97
ypr	17.13	-2.24	4.97
ypr	17.15	-2.23	4.97
ypr	17.17	-2.23	4.97
ypr	17.19	-2.21	4.96
ypr	17.21	-2.21	4.97
ypr	17.23	-2.20	4.97
ypr	17.25	-2.19	4.96
ypr	17.27	-2.18	4.97
ypr	17.28	-2.17	4.96
ypr	17.30	-2.17	4.96
ypr	17.33	-2.16	4.96
ypr	17.35	-2.15	4.96
ypr	17.37	-2.14	4.97
ypr	17.39	-2.14	4.97
ypr	17.41	-2.13	4.96
ypr	17.43	-2.12	4.97
ypr	17.45	-2.12	4.96
ypr	17.47	-2.11	4.96
ypr	17.49	-2.10	4.96
ypr	17.51	-2.10	4.96
ypr	17.53	-2.09	4.96
ypr	17.55	-2.09	4.97
ypr	17.56	-2.08	4.97
ypr	17.58	-2.07	4.97
ypr	17.60	-2.07	4.96
ypr	17.62	-2.06	4.96
ypr	17.65	-2.06	4.96
ypr	17.67	-2.05	4.96
ypr	17.69	-2.04	4.96
ypr	17.70	-2.04	4.96
ypr	17.72	-2.03	4.96
ypr	17.74	-2.03	4.97
ypr	17.76	-2.02	4.97
ypr	17.79	-2.01	4.97
ypr	17.81	-2.01	4.97
ypr	17.83	-2.00	4.97
ypr	17.85	-2.00	4.97
ypr	17.87	-1.99	4.97
ypr	17.88	-1.98	4.97
ypr	17.90	-1.98	4.96
ypr	17.93	-1.98	4.96
ypr	17.94	-1.97	4.96
ypr	17.97	-1.96	4.97
ypr	17.99	-1.96	4.97
ypr	18.01	-1.95	4.97
ypr	18.03	-1.95	4.96
ypr	18.04	-1.94	4.96
ypr	18.06	-1.93	4.96
ypr	18.08	-1.93	4.96
ypr	18.11	-1.93	4.96
ypr	18.13	-1.92	4.96
ypr	18.15	-1.92	4.96
ypr	18.17	-1.92	4.96
ypr	18.18	-1.91	4.96
ypr	18.20	-1.90	4.96
ypr	18.22	-1.90	4.96
ypr	18.25	-1.89	4.96
ypr	18.27	-1.89	4.96
ypr	18.29	-1.89	4.96
ypr	18.31	-1.88	4.96
ypr	18.32	-1.87	4.96
ypr	18.34	-1.88	4.96
ypr	18.36	-1.87	4.96
ypr	18.39	-1.86	4.96
ypr	18.40	-1.86	4.96
ypr	18.43	-1.86	4.96
ypr	18.45	-1.85	4.96
ypr	18.46	-1.85	4.96
ypr	18.48	-1.84	4.96
ypr	18.51	-1.84	4.96
ypr	18.52	-1.84	4.97
ypr	18.55	-1.83	4.96
ypr	18.57	-1.83	4.97
ypr	18.59	-1.82	4.96
ypr	18.60	-1.82	4.96
ypr	18.62	-1.82	4.96
ypr	18.64	-1.81	4.96
ypr	18.66	-1.81	4.96
ypr	18.69	-1.81	4.96
ypr	18.71	-1.80	4.96
ypr	18.72	-1.79	4.96
ypr	18.74	-1.79	4.96
ypr	18.76	-1.79	4.96
ypr	18.78	-1.78	4.96
ypr	18.81	-1.78	4.96
ypr	18.83	-1.78	4.96
ypr	18.85	-1.78	4.96
ypr	18.87	-1.77	4.96
ypr	18.89	-1.77	4.96
ypr	18.90	-1.77	4.96
ypr	18.92	-1.77	4.96
ypr	18.95	-1.76	4.96
ypr	18.97	-1.76	4.96
ypr	18.99	-1.76	4.96
ypr	19.01	-1.75	4.96
ypr	19.02	-1.75	4.96
ypr	19.04	-1.75	4.96
ypr	19.07	-1.75	4.96
ypr	19.09	-1.74	4.96
ypr	19.11	-1.74	4.96
ypr	19.12	-1.74	4.96
ypr	19.14	-1.74	4.96
ypr	19.16	-1.73	4.96
ypr	19.18	-1.72	4.97
ypr	19.21	-1.73	4.97
ypr	19.22	-1.73	4.97
ypr	19.24	-1.72	4.97
ypr	19.26	-1.72	4.96
ypr	19.28	-1.71	4.96
ypr	19.30	-1.71	4.96
ypr	19.33	-1.71	4.96
ypr	19.34	-1.71	4.96
ypr	19.36	-1.70	4.96
ypr	19.38	-1.70	4.96
ypr	19.40	-1.70	4.96
ypr	19.42	-1.70	4.96
ypr	19.45	-1.69	4.96
ypr	19.46	-1.69	4.96
ypr	19.48	-1.69	4.96
ypr	19.50	-1.69	4.96
ypr	19.52	-1.69	4.96
ypr	19.54	-1.68	4.96
ypr	19.56	-1.68	4.96
ypr	19.58	-1.68	4.96
ypr	19.60	-1.68	4.96
ypr	19.62	-1.67	4.96
ypr	19.64	-1.67	4.96
ypr	19.66	-1.67	4.96
ypr	19.68	-1.67	4.96
ypr	19.70	-1.67	4.96
ypr	19.72	-1.66	4.96
ypr	19.74	-1.66	4.96
ypr	19.76	-1.66	4.96
ypr	19.78	-1.66	4.96
ypr	19.80	-1.66	4.96
ypr	19.83	-1.66	4.96
ypr	19.84	-1.66	4.97
ypr	19.86	-1.66	4.97
ypr	19.88	-1.66	4.96
ypr	19.90	-1.65	4.97
ypr	19.92	-1.65	4.97
ypr	19.94	-1.64	4.96
ypr	19.96	-1.65	4.96
ypr	19.98	-1.65	4.96
ypr	20.00	-1.64	4.96
ypr	20.02	-1.64	4.96
ypr	20.04	-1.64	4.96
ypr	20.07	-1.64	4.96
ypr	20.08	-1.63	4.96
ypr	20.10	-1.63	4.96
ypr	20.12	-1.63	4.96
ypr	20.14	-1.63	4.96
ypr	20.16	-1.63	4.96
ypr	20.19	-1.63	4.96
ypr	20.20	-1.63	4.96
ypr	20.22	-1.62	4.96
ypr	20.24	-1.62	4.96
ypr	20.26	-1.62	4.96
ypr	20.28	-1.62	4.96
ypr	20.30	-1.62	4.96
ypr	20.32	-1.62	4.96
ypr	20.34	-1.61	4.96
ypr	20.36	-1.61	4.96
ypr	20.38	-1.62	4.96
ypr	20.40	-1.61	4.96
ypr	20.42	-1.61	4.96
